event_timestamp,provider,model,request_id,user_id,project_id,team_name,workflow_name,agent_name,request_count,input_tokens,output_tokens,total_tokens,estimated_cost,latency_ms,status,environment
2026-06-26T03:52:27.240178,OpenAI,GPT-4o,a28b3e3e-74a6-4745-ab5a-1be560409775,user-41,aiopsvista,Data Engineering,Customer Support,FinOps Agent,1,232,2378,2610,0.0261,229,success,prod
2026-06-13T01:00:27.240199,OpenAI,GPT-4o,a7d048cf-c85b-412e-a545-908833ee4803,user-42,security-copilot,Product Engineering,CI/CD Assistant,Support Agent,1,5616,611,6227,0.06227,1459,success,prod
2026-06-17T12:51:27.240230,Gemini,Gemini-2.5-Pro,e2204767-6573-40c4-baca-e211906ab802,user-28,incident-platform,SRE,CI/CD Assistant,Incident Agent,1,6050,795,6845,0.06845,4675,success,dev
2026-06-18T17:21:27.240299,Anthropic,Claude-4-Sonnet,d2d225e3-8068-44fe-99cd-685044a689eb,user-42,developer-portal,Customer Support,Root Cause Analysis,Code Assistant,1,3755,676,4431,0.04431,3482,success,dev
2026-06-16T08:21:27.240330,Gemini,Gemini-2.5-Pro,b8906fa5-47ec-4f1c-b42b-9159c8977766,user-7,support-assistant,Product Engineering,Incident Analysis,Security Agent,1,2830,3819,6649,0.06649,4165,success,prod
2026-06-27T16:43:27.240349,Anthropic,Claude-4-Sonnet,cc50ffe0-03e2-4beb-ab9e-40e6c9e1da65,user-39,rag-platform,Data Engineering,Code Review,FinOps Agent,1,4802,362,5164,0.05164,646,success,prod
2026-06-28T09:09:27.240365,Vertex AI,Gemini-on-Vertex,52754abc-ee97-4707-bd27-08e8237563c9,user-2,rag-platform,SRE,Documentation,Incident Agent,1,6145,655,6800,0.068,278,success,prod
2026-06-24T11:09:27.240382,OpenAI,GPT-4o,a56f0709-a42c-447c-ad5b-ce29a596b1b0,user-42,incident-platform,Data Engineering,Documentation,Code Assistant,1,7957,3048,11005,0.11005,2781,success,dev
2026-06-17T05:33:27.240397,GitHub Copilot,Copilot-Chat,3e0c7ecf-597e-4f9d-9499-8bf9bcf9fb0c,user-24,aiopsvista,Customer Support,Incident Analysis,Incident Agent,1,5342,3959,9301,0.09301,3378,success,prod
2026-06-27T11:18:27.240411,GitHub Copilot,Copilot-Chat,5fdad677-bcde-4ccb-8550-11098d22fbec,user-27,support-assistant,Product Engineering,Root Cause Analysis,FinOps Agent,1,7333,622,7955,0.07955,3776,success,prod
2026-06-23T18:08:27.240426,Gemini,Gemini-2.5-Flash,48d8dba4-269b-4951-a959-018d2061a801,user-13,developer-portal,Customer Support,Root Cause Analysis,Platform Agent,1,2322,1845,4167,0.04167,1007,success,prod
2026-06-18T11:03:27.240441,Gemini,Gemini-2.5-Flash,36ab73f6-5422-4fc2-884c-6f0c028bfb2e,user-26,aiopsvista,Data Engineering,Root Cause Analysis,Code Assistant,1,3883,2356,6239,0.06239,1745,success,prod
2026-06-10T15:44:27.240455,OpenAI,GPT-4.1,65215297-5c0f-42da-aca9-30736f6471d3,user-26,developer-portal,Product Engineering,Code Review,Platform Agent,1,849,3120,3969,0.03969,4524,success,stage
2026-05-31T11:36:27.240470,Anthropic,Claude-4-Sonnet,a330b24f-c0e0-4c56-95ad-a9c0dfed170c,user-14,rag-platform,Product Engineering,Documentation,Platform Agent,1,3127,3055,6182,0.06182,2116,success,prod
2026-06-08T00:45:27.240485,GitHub Copilot,Copilot-Chat,c3590ef2-16b5-416e-983f-79309b17fd61,user-13,developer-portal,Platform,Knowledge Search,Code Assistant,1,5814,1366,7180,0.0718,4439,success,stage
2026-06-09T12:01:27.240515,Anthropic,Claude-4-Sonnet,01ea0c23-92ed-4079-a1ab-1f0c041ed661,user-13,support-assistant,Data Engineering,CI/CD Assistant,FinOps Agent,1,2595,3880,6475,0.06475,4688,success,stage
2026-06-29T12:23:27.240533,GitHub Copilot,Copilot-Chat,20ceae5c-d7d8-4e6f-af30-1151ebecd76d,user-46,support-assistant,Customer Support,Customer Support,Support Agent,1,3017,1080,4097,0.04097,3791,success,prod
2026-06-20T23:54:27.240548,Vertex AI,Gemini-on-Vertex,f0b0958e-c590-4a15-a944-ea597afa25e2,user-1,support-assistant,SRE,Root Cause Analysis,Security Agent,1,7533,701,8234,0.08234,414,success,prod
2026-06-14T20:08:27.240563,Vertex AI,Gemini-on-Vertex,e411d39d-fa78-43c0-b5e7-e6a0e758a3f2,user-7,incident-platform,Product Engineering,Customer Support,Code Assistant,1,1588,1571,3159,0.03159,2165,success,prod
2026-06-01T16:42:27.240577,OpenAI,GPT-4.1,618e9584-bea4-4465-bbfd-4c06fc577655,user-22,incident-platform,Security,Customer Support,Platform Agent,1,278,621,899,0.00899,4737,success,stage
2026-06-02T08:45:27.240592,OpenAI,GPT-4o,53d3c620-187c-48a8-934e-f15badf656f8,user-45,developer-portal,Data Engineering,Root Cause Analysis,FinOps Agent,1,6556,1306,7862,0.07862,2838,success,prod
2026-06-05T22:30:27.240607,Gemini,Gemini-2.5-Flash,88bd270a-43f0-47bb-8be9-4785e223be52,user-47,security-copilot,Product Engineering,Customer Support,Platform Agent,1,3191,3127,6318,0.06318,4223,success,prod
2026-06-09T15:52:27.240621,Gemini,Gemini-2.5-Pro,82278720-e725-4f1d-8859-1d3ffc836737,user-14,security-copilot,Security,Incident Analysis,Security Agent,1,1854,1986,3840,0.0384,4680,success,dev
2026-06-25T00:41:27.240635,OpenAI,GPT-4o,dd3a75ba-24e0-497e-bb17-c06a962e4758,user-13,security-copilot,Product Engineering,Knowledge Search,Platform Agent,1,5089,930,6019,0.06019,520,success,prod
2026-06-10T09:37:27.240649,GitHub Copilot,Copilot-Chat,2840693a-4909-43ed-9e35-42736cd384c5,user-48,incident-platform,Platform,Incident Analysis,FinOps Agent,1,4654,2903,7557,0.07557,3404,success,dev
2026-06-15T06:52:27.240663,Gemini,Gemini-2.5-Pro,443ef813-baea-4c6f-b15b-3b9ffd4720c3,user-32,developer-portal,Customer Support,Incident Analysis,FinOps Agent,1,3427,133,3560,0.0356,2384,success,stage
2026-06-30T04:02:27.240678,Vertex AI,Gemini-on-Vertex,7c3bc8b9-5a79-4922-b3a3-d28be49bd969,user-41,aiopsvista,SRE,Knowledge Search,Platform Agent,1,560,1806,2366,0.02366,2202,success,dev
2026-06-02T21:35:27.240692,Anthropic,Claude-4-Sonnet,43563b46-5a2a-431c-904f-d90e65b6b2a2,user-37,rag-platform,Product Engineering,Incident Analysis,Platform Agent,1,3157,1322,4479,0.04479,4259,success,prod
2026-06-14T20:23:27.240706,Vertex AI,Gemini-on-Vertex,53b8a4df-0f9a-413b-9918-310fd1bbc82a,user-41,support-assistant,SRE,Code Review,Support Agent,1,6383,2481,8864,0.08864,1708,success,stage
2026-06-15T01:04:27.240721,Vertex AI,Gemini-on-Vertex,3d91524d-8be9-468b-89b2-85596201262e,user-10,developer-portal,Product Engineering,CI/CD Assistant,Platform Agent,1,4900,1209,6109,0.06109,1630,success,stage
2026-06-07T08:50:27.240736,OpenAI,GPT-4o,8ac7cec7-13c3-41c3-ac6e-ed4173ddc6a3,user-28,support-assistant,Data Engineering,Knowledge Search,Platform Agent,1,5590,3971,9561,0.09561,3831,success,prod
2026-06-13T10:54:27.240751,Vertex AI,Gemini-on-Vertex,b83361e4-0830-4ae7-857b-2b88cc87ef66,user-21,security-copilot,Security,Knowledge Search,Support Agent,1,6223,1835,8058,0.08058,554,success,prod
2026-05-31T14:04:27.240765,Anthropic,Claude-4-Sonnet,be83e5ac-af13-46e8-ba6a-08f14d173cca,user-1,developer-portal,Data Engineering,Customer Support,Security Agent,1,7554,1574,9128,0.09128,2509,success,prod
2026-06-01T13:12:27.240779,Vertex AI,Gemini-on-Vertex,78740541-efb4-4350-98ad-3495540a1d0c,user-36,security-copilot,Data Engineering,Customer Support,FinOps Agent,1,7823,1222,9045,0.09045,3561,success,prod
2026-06-25T08:44:27.240794,GitHub Copilot,Copilot-Chat,c5c423fd-6d71-40af-8d95-fc7b86775dbc,user-36,support-assistant,Security,Code Review,Incident Agent,1,3568,2497,6065,0.06065,209,error,dev
2026-06-07T15:50:27.240820,Anthropic,Claude-4-Sonnet,3bf7f8e8-e4cf-41de-947b-03c4bc6efb30,user-35,aiopsvista,Product Engineering,Root Cause Analysis,FinOps Agent,1,6158,3172,9330,0.0933,2932,success,prod
2026-05-31T19:46:27.240838,GitHub Copilot,Copilot-Chat,4feb34c9-db78-435b-9e23-e91d447ebcf6,user-40,security-copilot,Platform,CI/CD Assistant,Support Agent,1,6168,336,6504,0.06504,3563,success,stage
2026-06-16T13:51:27.240909,OpenAI,GPT-4o,33bd2da0-2226-4bc6-a5b9-1f84b9e384db,user-37,support-assistant,SRE,Code Review,Incident Agent,1,7790,893,8683,0.08683,4715,success,dev
2026-06-01T03:58:27.240929,Vertex AI,Gemini-on-Vertex,376622ba-d415-4776-8892-73ff9e9756a8,user-1,aiopsvista,SRE,Code Review,FinOps Agent,1,3626,2601,6227,0.06227,2468,success,prod
2026-06-12T02:30:27.240945,GitHub Copilot,Copilot-Chat,6b0f6767-93a4-45e6-b297-742f4b3d8f15,user-1,incident-platform,SRE,Root Cause Analysis,Security Agent,1,1310,1575,2885,0.02885,4703,success,prod
2026-06-21T01:40:27.240961,Anthropic,Claude-4-Sonnet,a08a0822-cad6-4313-b593-c9fa56d0af8c,user-9,rag-platform,Product Engineering,Incident Analysis,Incident Agent,1,2029,3026,5055,0.05055,4273,success,prod
2026-06-21T09:45:27.240976,Vertex AI,Gemini-on-Vertex,90b47fb4-9f51-4ee9-b069-734ce02362b5,user-27,security-copilot,Platform,Root Cause Analysis,Security Agent,1,5169,90,5259,0.05259,2921,success,prod
2026-06-01T19:17:27.240992,Gemini,Gemini-2.5-Pro,9a9703e1-7075-4563-9a30-01d72fb41852,user-42,security-copilot,Security,CI/CD Assistant,Code Assistant,1,6928,3325,10253,0.10253,1844,success,prod
2026-06-28T07:56:27.241006,Vertex AI,Gemini-on-Vertex,41e73851-ba7e-4280-833e-f438d133b822,user-6,incident-platform,Product Engineering,Customer Support,Code Assistant,1,2119,324,2443,0.02443,3216,success,prod
2026-06-09T18:28:27.241076,Vertex AI,Gemini-on-Vertex,682882e4-e171-4558-99bc-e88c87a0f12d,user-3,aiopsvista,Data Engineering,Documentation,FinOps Agent,1,2561,1519,4080,0.0408,2114,success,prod
2026-06-14T11:23:27.241119,OpenAI,GPT-4o,82af67ae-992a-4c61-aa5a-8713aa2934a4,user-23,security-copilot,Platform,Root Cause Analysis,Code Assistant,1,4651,3656,8307,0.08307,4111,success,stage
2026-06-10T19:43:27.241140,GitHub Copilot,Copilot-Chat,adb44716-1f1f-4a4e-b7b1-9bfae06bd8c9,user-33,developer-portal,Product Engineering,Documentation,Security Agent,1,6137,695,6832,0.06832,2762,success,prod
2026-06-08T05:14:27.241156,Vertex AI,Gemini-on-Vertex,25027909-0f34-4323-9ffc-c2145d25ea9a,user-2,security-copilot,Product Engineering,Customer Support,Security Agent,1,608,3653,4261,0.04261,3666,success,prod
2026-06-27T02:11:27.241172,OpenAI,GPT-4o,4f6a837c-c645-4349-b8d1-b0bd92c002ba,user-36,rag-platform,Security,Documentation,Platform Agent,1,3368,2451,5819,0.05819,1066,success,prod
2026-06-16T19:25:27.241188,OpenAI,GPT-4o,a378271c-5c0b-41be-b611-ab51b4cc8a98,user-32,developer-portal,Product Engineering,CI/CD Assistant,Incident Agent,1,5763,270,6033,0.06033,4273,success,dev
2026-06-07T16:01:27.241203,Gemini,Gemini-2.5-Pro,2d62ff82-b352-4744-9fac-7b396f3a77c5,user-31,rag-platform,Product Engineering,Code Review,Code Assistant,1,3010,2624,5634,0.05634,3287,success,prod
2026-06-30T06:53:27.241218,OpenAI,GPT-4.1,cdce9981-1265-413f-9188-f8c51e1e484e,user-27,rag-platform,Platform,CI/CD Assistant,Support Agent,1,5576,1593,7169,0.07169,2656,success,prod
2026-06-14T08:51:27.241233,GitHub Copilot,Copilot-Chat,ef55b698-fea1-4413-892f-696239fc12aa,user-32,support-assistant,Data Engineering,Incident Analysis,Incident Agent,1,4847,403,5250,0.0525,395,success,prod
2026-06-25T15:39:27.241249,GitHub Copilot,Copilot-Chat,0b8a991c-b2ca-4a12-9206-6db9e028f7ad,user-50,rag-platform,Security,Incident Analysis,Code Assistant,1,7915,2835,10750,0.1075,3811,success,prod
2026-06-19T19:24:27.241265,OpenAI,GPT-4o,3f2ca65f-532d-4542-8257-37f8456ad3ff,user-25,developer-portal,Customer Support,Customer Support,FinOps Agent,1,7405,3830,11235,0.11235,4437,success,prod
2026-06-02T21:51:27.241281,Gemini,Gemini-2.5-Pro,377727cb-1ed9-48a4-a254-4c38c8d0e556,user-46,incident-platform,Customer Support,Incident Analysis,FinOps Agent,1,7520,1279,8799,0.08799,4544,success,prod
2026-06-17T09:43:27.241333,Gemini,Gemini-2.5-Pro,614c954d-269d-4429-a85d-4b00fc76fe30,user-39,rag-platform,Platform,Knowledge Search,Support Agent,1,7504,1118,8622,0.08622,4650,success,dev
2026-06-12T06:51:27.241356,Vertex AI,Gemini-on-Vertex,92a5f8be-755e-4b92-9812-c122ce82d25c,user-11,developer-portal,Platform,Customer Support,Incident Agent,1,2356,2450,4806,0.04806,2225,success,stage
2026-06-13T23:33:27.241373,Anthropic,Claude-4-Sonnet,b14aa53e-930a-44c9-bbc4-9ced6e693c1a,user-24,developer-portal,Platform,Code Review,FinOps Agent,1,4341,3419,7760,0.0776,2837,success,prod
2026-06-04T14:03:27.241390,GitHub Copilot,Copilot-Chat,9b29418c-5f3c-400a-b5ff-39670f51364e,user-12,incident-platform,Security,CI/CD Assistant,Support Agent,1,1569,1109,2678,0.02678,3387,success,prod
2026-06-25T01:57:27.241408,GitHub Copilot,Copilot-Chat,493e6072-f8ce-402f-95ed-3ba4313c8505,user-25,security-copilot,Data Engineering,CI/CD Assistant,Code Assistant,1,1115,646,1761,0.01761,458,error,prod
2026-06-09T14:10:27.241439,GitHub Copilot,Copilot-Chat,b15f0491-bf7c-4b00-a67a-afe23f6b2e0e,user-32,aiopsvista,Product Engineering,Incident Analysis,Incident Agent,1,5077,2383,7460,0.0746,474,success,prod
2026-06-05T16:23:27.241456,Vertex AI,Gemini-on-Vertex,319557d0-3572-45a6-ac4f-737bcc4cc347,user-1,incident-platform,Product Engineering,CI/CD Assistant,Code Assistant,1,2227,3747,5974,0.05974,3291,success,stage
2026-06-15T00:13:27.241472,Anthropic,Claude-4-Sonnet,aa37e74f-58cd-4c2d-a4a4-e514788a2802,user-28,aiopsvista,SRE,CI/CD Assistant,Support Agent,1,2343,2683,5026,0.05026,3929,success,prod
2026-06-15T10:18:27.241488,GitHub Copilot,Copilot-Chat,566fa9c1-c551-48fc-8966-2561dd9a3c03,user-35,security-copilot,Data Engineering,Code Review,Code Assistant,1,3820,3726,7546,0.07546,327,success,prod
2026-06-22T23:30:27.241503,OpenAI,GPT-4.1,eca96ae3-ace5-415c-ab9c-88317ec6f9fa,user-42,developer-portal,Data Engineering,Knowledge Search,Security Agent,1,3887,298,4185,0.04185,1483,success,prod
2026-06-04T08:58:27.241518,GitHub Copilot,Copilot-Chat,80e7fbea-15c6-4386-8ad5-f754af3095a4,user-28,developer-portal,Security,Knowledge Search,Support Agent,1,1357,2663,4020,0.0402,296,success,prod
2026-06-20T21:49:27.241532,Vertex AI,Gemini-on-Vertex,45c791d5-d6d1-471d-b951-0323f3381b94,user-18,incident-platform,Product Engineering,Customer Support,Incident Agent,1,1485,620,2105,0.02105,2690,success,prod
2026-06-11T08:53:27.241547,OpenAI,GPT-4.1,801c1fc3-9159-45c5-a5c2-76f80e643a45,user-2,incident-platform,Security,Incident Analysis,FinOps Agent,1,5151,2400,7551,0.07551,3847,success,prod
2026-06-02T13:58:27.241562,Anthropic,Claude-4-Sonnet,43838c3e-4d09-4dee-81b8-ff372bd4c155,user-48,incident-platform,Platform,Incident Analysis,FinOps Agent,1,4771,1279,6050,0.0605,2341,success,stage
2026-06-01T01:46:27.241576,Gemini,Gemini-2.5-Pro,d162614b-2529-4073-8d7e-85f6433d8d5f,user-22,aiopsvista,Security,Documentation,FinOps Agent,1,5711,1029,6740,0.0674,4646,success,prod
2026-06-26T04:44:27.241591,Vertex AI,Gemini-on-Vertex,c45a9aaf-76a8-4ca7-a3dd-d4b134bd84d3,user-49,rag-platform,Customer Support,Customer Support,Platform Agent,1,6132,2920,9052,0.09052,1711,success,prod
2026-06-19T01:11:27.241606,GitHub Copilot,Copilot-Chat,ea0d4852-f3b6-45c6-9564-f51d5742c76e,user-13,support-assistant,Product Engineering,Code Review,Support Agent,1,4135,1336,5471,0.05471,1771,success,prod
2026-06-28T13:29:27.241621,Vertex AI,Gemini-on-Vertex,8003d9a7-dfae-4bf6-afdd-5f00d207417e,user-13,aiopsvista,Security,Root Cause Analysis,Incident Agent,1,5324,2722,8046,0.08046,1796,success,stage
2026-06-25T02:54:27.241636,Anthropic,Claude-4-Sonnet,bd269e56-b806-49c2-bca8-162cd803b38b,user-36,aiopsvista,Customer Support,Code Review,Support Agent,1,7437,1395,8832,0.08832,241,success,prod
2026-06-24T01:30:27.241651,Gemini,Gemini-2.5-Pro,6e1c57b9-d656-45d9-9e02-239bdea05630,user-33,rag-platform,Security,Knowledge Search,Security Agent,1,2499,1437,3936,0.03936,1950,success,prod
2026-06-07T22:51:27.241666,GitHub Copilot,Copilot-Chat,ed66affa-2923-4d35-8185-45cb2f2828ac,user-13,rag-platform,Customer Support,CI/CD Assistant,Incident Agent,1,511,933,1444,0.01444,852,success,prod
2026-05-31T21:47:27.241691,OpenAI,GPT-4.1,b9ab6a78-5cdd-4398-a28c-510720dad8b9,user-41,rag-platform,Data Engineering,Knowledge Search,FinOps Agent,1,6814,2383,9197,0.09197,1147,error,prod
2026-06-01T13:27:27.241714,GitHub Copilot,Copilot-Chat,0ab9d602-a082-4762-800f-d10dcdb3b677,user-34,support-assistant,Product Engineering,Root Cause Analysis,Support Agent,1,4050,2268,6318,0.06318,3591,success,stage
2026-05-30T22:59:27.241731,Vertex AI,Gemini-on-Vertex,5f1a5893-a0ff-42a9-bdbd-db7291a6a2ef,user-40,rag-platform,Data Engineering,CI/CD Assistant,Platform Agent,1,1610,3512,5122,0.05122,985,success,prod
2026-06-26T07:41:27.241760,Anthropic,Claude-4-Sonnet,70ca9d94-73db-4262-9063-ca3f1b907e7e,user-10,support-assistant,Customer Support,Knowledge Search,Incident Agent,1,2428,597,3025,0.03025,348,success,stage
2026-06-21T18:37:27.241777,Anthropic,Claude-4-Sonnet,26934204-d08b-4022-822e-07a2953e34e7,user-8,developer-portal,SRE,Knowledge Search,Code Assistant,1,2298,333,2631,0.02631,983,success,prod
2026-06-05T19:34:27.241792,OpenAI,GPT-4o,a3ca532e-3f79-438c-9190-3cb942859d46,user-42,aiopsvista,Security,Root Cause Analysis,Incident Agent,1,6608,1900,8508,0.08508,1999,success,prod
2026-06-17T19:19:27.241808,Vertex AI,Gemini-on-Vertex,e5204809-19ac-47e0-9223-922fd1759d73,user-41,aiopsvista,Platform,Customer Support,Support Agent,1,5053,3984,9037,0.09037,1014,success,prod
2026-06-11T20:03:27.241823,Anthropic,Claude-4-Sonnet,70dcdd68-782a-42ed-8766-52ee6b83f95d,user-26,aiopsvista,Data Engineering,Documentation,FinOps Agent,1,507,2316,2823,0.02823,3793,success,prod
2026-06-08T23:35:27.241838,OpenAI,GPT-4.1,3babdfa2-ead2-4c63-acdd-68ed63412a65,user-8,security-copilot,Security,Code Review,Support Agent,1,7406,621,8027,0.08027,2095,success,prod
2026-06-08T20:34:27.241904,Vertex AI,Gemini-on-Vertex,81f7779f-d78d-480a-a23a-feb1fad7af88,user-20,aiopsvista,Data Engineering,Code Review,Security Agent,1,6217,2101,8318,0.08318,3022,success,stage
2026-06-04T02:28:27.241935,Vertex AI,Gemini-on-Vertex,e39af93d-50b8-4090-9986-deb377ec91f8,user-11,incident-platform,Customer Support,Knowledge Search,Support Agent,1,3554,2546,6100,0.061,1189,success,stage
2026-06-20T06:49:27.241954,Vertex AI,Gemini-on-Vertex,ecd151e9-f6d9-4835-b7f4-5d5fb0750967,user-7,aiopsvista,Platform,Incident Analysis,Security Agent,1,499,3586,4085,0.04085,970,success,dev
2026-06-19T00:53:27.241972,OpenAI,GPT-4.1,194d0d46-d718-4a31-a5f0-12c3f8c2f717,user-2,security-copilot,Product Engineering,Knowledge Search,Platform Agent,1,6771,3306,10077,0.10077,2324,success,prod
2026-06-06T09:13:27.242024,Vertex AI,Gemini-on-Vertex,b4f8196b-58df-4819-8b49-1126a58c7bf9,user-24,developer-portal,Security,Code Review,Incident Agent,1,1726,2519,4245,0.04245,524,success,prod
2026-06-28T19:55:27.242076,OpenAI,GPT-4o,f49bfec9-7cea-4b29-af0a-e05b085ba94c,user-45,security-copilot,Customer Support,Code Review,Support Agent,1,4932,2804,7736,0.07736,1152,success,prod
2026-06-20T09:07:27.242115,Vertex AI,Gemini-on-Vertex,5cf42e7a-9945-4c01-b867-4f6dcccdd4c8,user-35,rag-platform,Customer Support,Knowledge Search,Code Assistant,1,7884,142,8026,0.08026,2154,success,dev
2026-05-31T15:39:27.242135,Anthropic,Claude-4-Sonnet,99f23543-eefa-4ba7-8c3d-862e56dded7a,user-36,incident-platform,SRE,Root Cause Analysis,Platform Agent,1,2144,2829,4973,0.04973,2276,success,prod
2026-06-19T06:43:27.242152,GitHub Copilot,Copilot-Chat,649840b0-7a63-40bb-b2cb-ee4da102237f,user-26,aiopsvista,SRE,Knowledge Search,Security Agent,1,5849,3991,9840,0.0984,1852,success,prod
2026-06-18T16:09:27.242167,Vertex AI,Gemini-on-Vertex,aa6cfd94-2ba2-4d73-9dab-e1d7aa5680fd,user-42,security-copilot,Product Engineering,Documentation,FinOps Agent,1,2185,2891,5076,0.05076,4265,success,stage
2026-06-14T02:31:27.242183,Anthropic,Claude-4-Sonnet,f63bfc3c-6384-420d-ac68-35f035438006,user-32,developer-portal,Product Engineering,Customer Support,Security Agent,1,2169,3327,5496,0.05496,1115,success,prod
2026-06-17T16:52:27.242198,GitHub Copilot,Copilot-Chat,95f7dd8e-4072-46cb-9c1d-bd7a6cd7081e,user-47,support-assistant,Customer Support,CI/CD Assistant,Support Agent,1,1633,657,2290,0.0229,2118,success,prod
2026-06-27T09:55:27.242214,GitHub Copilot,Copilot-Chat,e1330c68-b412-4d1a-b7e5-52c657622e05,user-17,support-assistant,Platform,Code Review,Support Agent,1,567,2209,2776,0.02776,1172,success,prod
2026-06-23T12:51:27.242229,Gemini,Gemini-2.5-Flash,b5a9da4d-d45b-4c08-a0fd-1914a3f7b7b0,user-42,aiopsvista,Security,CI/CD Assistant,Platform Agent,1,2285,722,3007,0.03007,4534,success,prod
2026-06-13T17:21:27.242245,OpenAI,GPT-4o,38f23875-a8e0-47bc-babc-bdf9cb9504c3,user-32,support-assistant,Data Engineering,Knowledge Search,Incident Agent,1,1280,577,1857,0.01857,4031,success,prod
2026-06-20T11:05:27.242260,OpenAI,GPT-4o,d195295d-cf9b-4741-916b-06158544f95c,user-15,incident-platform,Customer Support,Documentation,Incident Agent,1,1005,2132,3137,0.03137,4565,success,prod
2026-06-16T11:55:27.242275,Vertex AI,Gemini-on-Vertex,89506adb-39a1-47ec-9826-2e83118517e4,user-39,developer-portal,Data Engineering,Documentation,Code Assistant,1,3927,1314,5241,0.05241,3117,success,stage
2026-06-17T18:50:27.242291,GitHub Copilot,Copilot-Chat,ef6260f5-5d7d-48fa-8aa8-7f9c3b725576,user-49,incident-platform,Product Engineering,Documentation,Support Agent,1,3616,2188,5804,0.05804,3119,success,prod
